EMS_NO,FAC_NAME,COUNTY_NAME,DOCUMENT_NO,TRANSGRESS_DATE,TRANSGRESS_LAW,PENALTY_MONEY,PENALTY_DATE,ISPETITION,PETITION_RESULTS,APPEAL_OR_RESCIND,TRANSGRESS_TYPE,FAC_ADDRESS,TRANSGRESS_NAME,OPENINFOR,LAWSUIT_DATE_1,ILLEGAL_MONEY,TRACK_ILLEGAL_MONEY,COUNTY_CODE,PETITION_AGENCY,FAC_UNIFORMNO,TRANSGRESS_ADDRESS,SUBJECT,GIST_DEFINE,IMPROVE_DEADLINE,INSPECTION_CONDITION,TRANSGRESS_CONTROL_ID,IS_IMPROVE,INSPECTION_DATETIME_S,PENALTYKIND,ISIMPORTANT,PAYMENTSTATE,ISREMINDER,ISADMINCOURT,IsReduceMoney
B9700432,沅成環保科技有限公司,臺中市,40-109-020015,2020-01-13,廢棄物清理法第31條第1項第1款,12000,2020-02-17,0,,,事業廢棄物,臺中市石岡區豐勢路九五五號,沅成環保科技有限公司,未檢具事業廢棄物清理計畫書送審查核准，即逕行營運，已違反廢棄物清理法第31條第1項第1款規定。,,,,31,,62161103,臺中市石岡區豐勢路955號,罰鍰新臺幣12000元整，本局已於108年11月27日中市環稽字第1080138174號函附裁處書（字號：40-108-110018）限貴公司於108年12月31日前完成改善在案，本次違規將不再給予改善期限，並請貴公司儘速提送事業廢棄物清理計畫書送本局審查，倘經本局再次查獲未完成改善，將依法按次處罰。處環境講習4小時整。,違反廢棄物清理法第31條第1項第1款之規定，並依廢棄物清理法第52條裁處。依環境教育法第23條第2款之規定裁處環境講習,,,B9700432,不須改善,,罰鍰(非連續處罰),,已分期已繳清,否,否,
S2008831,台郡科技股份有限公司,高雄市,23-109-040003,2020-01-13,空氣污染防制法第23條第2項,100000,2020-04-09,0,,,營建工程,高雄市大寮區大發工業區莒光一街二三號,台郡科技股份有限公司,貴公司辦理「台郡科技股份有限公司大寮段二小段NO1~6棟新建工程(管制編號:E108S61041-1)」，經本局人員於109年01月13日稽查發現有：防塵布、防塵網未完全覆蓋堆置之物料或破損，致影響防制效果、營建工地內或洗車設施至主要道路之車行路徑舖面未清洗，致影響防制效果等缺失，依營建業主違反營建工程空氣污染防制設施管理辦法之缺失記點及其處理原則，共記缺失點數8點，並依規定請貴公司於109年01月23日前改善完畢，本局於109年02月10日再次進行複查，發現有：防塵布、防塵網未完全覆蓋堆置之物料或破損，致影響防制效果、營建工地內或洗車設施至主要道路之車行路徑舖面未清洗，致影響防制效果等缺失，皆為前項缺失未改善，共記缺失點數8點，業已違反空氣污染防制法第23條第2項規定。,,,,33,,16347324,高雄市大寮區大寮段二小段1230地號等4筆(上發五路旁),罰鍰新臺幣100000元整。處環境講習2小時整。,違反空氣污染防制法第23條第2項規定，並依空氣污染防制法第62條第1項第4款規定裁處。依環境教育法第23條第2款之規定裁處環境講習,,,S2008831,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,
B9203732,筌友企業社,臺中市,40-109-020008,2020-01-13,廢棄物清理法第39條第1項，廢棄物清理法施行細則第39條第1項,6000,2020-02-10,0,,,事業廢棄物,臺中市后里區福興路一之二號,筌友企業社,本局稽查時，查獲該商號未依經濟部公告之「經濟部事業廢棄物再利用管理辦法」附表之再利用管理方式（編號四十九、廢人造纖維）從事事業廢棄物再利用。,,,,31,,05891305,臺中市后里區福興1號,罰鍰新臺幣6000元整。處環境講習1小時整。,違反廢棄物清理法第39條第1項及廢棄物清理法施行細則第39條第1項之規定，並依廢棄物清理法第52條裁處。依環境教育法第23條第2款之規定裁處環境講習,,,B9203732,不須改善,,罰鍰(非連續處罰),,無分期已繳清,否,否,
C1100504,中國電子股份有限公司六堵總廠第二廠,基隆市,40-109-020001,2020-01-13,廢棄物清理法第31條第1項第2款,6000,2020-02-06,0,,,事業廢棄物,基隆市七堵區六堵工業區工建西路一一號,中國電子股份有限公司六堵總廠第二廠,經查公司(六堵總廠第二廠)108年12月份(聯單編號：C110050410800009、C110050410800010)廢棄物(D-0299廢塑膠混合物)未依規定於清除出廠後四日內連線確認，業已違反「廢棄物清理法」第31條規定。,,,,03,,11132909,基隆市七堵區六堵工業區工建西路一一號,罰鍰新臺幣6000元整。限改日期：109年02月10日。處環境講習1小時整。,違反廢棄物清理法第31條第1項第2款之規定，並依廢棄物清理法第52條裁處。依環境教育法第23條第2款之規定裁處環境講習,2020-02-10,,C1100504,已改善完成,,罰鍰(非連續處罰)，限期改善,,無分期已繳清,否,否,
E54A6867,玉山環境科技有限公司,高雄市,34-109-030003,2020-01-13,毒性及關注化學物質管理法第9條第2項,60000,2020-03-10,0,,,毒性化學物質,高雄市前鎮區新衙路二八六號七樓之三,玉山環境科技有限公司,貴公司領有毒性化學物質「吡啶、鎘、氰化鉀、重鉻酸鉀、鉻酸鉀」核可文件及第四類毒性化學物質「二氯甲烷」核可文件，貴公司雖有製作毒性化學物質運作紀錄，惟未依規定於期限內（109年1月10日前）上網申報108年12月份毒性化學物質運作量，業已違反毒性及關注化學物質管理法第9條第2項授權訂定之「毒性及關注化學物質運作與釋放量紀錄管理辦法」第4、8條規定。,,,,33,,54892400,高雄市前鎮區新衙路二八六號七樓之三,罰鍰新臺幣60000元整。處環境講習2小時整。,違反毒性及關注化學物質管理法第9條第2項之規定，並依毒性及關注化學物質管理法第59條第3款裁處。依環境教育法第23條第2款之規定裁處環境講習,,,E54A6867,不須改善,,罰鍰(非連續處罰),,無分期已繳清,否,否,
A36A5651,大陸工程股份有限公司,臺北市,22-109-020145,2020-01-13,噪音管制法第9條第1項第4款，噪音管制標準第6條,18000,2020-02-24,0,,,噪音污染,臺北市大安區敦化南路二段九五號,大陸工程股份有限公司-106建字第0051號新建工程,"營建工程- 噪音(20Hz至20kHz)超過管制標準。(測量值：74.0分貝、管制標準值：72分貝) (工程名稱:琢豐案新建工程、建造執照:北市106建字第0051號)",,,,01,,33020007,臺北市中山區松江路108巷3號斜對面,罰鍰新臺幣18000元整。處環境講習4小時整。,違反噪音管制法第9條第1項第4款及噪音管制標準第6條之規定，並依噪音管制法第24條第1項第3款裁處。依環境教育法第23條第2款之規定裁處環境講習,,,A39C8991,不須改善,,罰鍰(非連續處罰),,無分期已繳清,否,否,
H5308798,純祥實業股份有限公司觀音廠,桃園市,20-109-030015,2020-01-13,空氣污染防制法第24條第2項,200000,2020-03-11,0,,,固定空污,桃園市觀音區草漯里榮工北路一三號,純祥實業股份有限公司觀音廠,貴廠領有本府核發壓克力樹脂製造程序(M01)固定污染源操作許可證(操證字第H6628-00號)，案經行政院環境保護署環境督察總隊北區督察大隊派員前往督察，查獲貴廠槽型反應器(E107)之第6、7、8號反應器，產生之廢氣未收集至空氣污染防制設備洗滌塔處理，逕自排放廢氣，未依上開許可證內容(收集至洗滌塔處理)操作。,,,,10,,86576236,桃園市觀音區觀音區草漯里榮工北路一三號,罰鍰新臺幣200000元整。處環境講習2小時整。,違反空氣污染防制法第24條第2項之規定，並依空氣污染防制法第62條第1項第5款裁處。依環境教育法第23條第2款之規定裁處環境講習,,,H5308798,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,
D10100002619,永鈺精密工業股份有限公司,臺南市,20-109-030018,2020-01-13,空氣污染行為管制執行準則第6條第1款，空氣污染行為管制執行準則第8條第1款，空氣污染防制法第32條第1項第1款，空氣污染防制法第32條第1項第3款,100000,2020-03-17,0,,,固定空污,臺南市仁德區太子里大利路六七號,永鈺精密工業股份有限公司太子廠,貴公司太子廠於109年1月13日廠區一樓發生火警，廢輪胎破碎機故障，管理不當導致起火引燃廢輪胎，產生明顯粒狀污染物及異味污染物散布於空氣中。,,,,32,,13033047,臺南市仁德區大利街67號,罰鍰新臺幣100000元整。處環境講習2小時整。,違反空氣污染防制法第32條第1項第1款及第3款暨空氣污染行為管制執行準則第6條第1款及第8條第1款規定，本府依同法第67條第1項規定裁處。依環境教育法第23條第2款之規定裁處環境講習,,,R10A2732,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,
H42A7177,崧橋資源再生有限公司,桃園市,44-109-020002,2020-01-13,廢棄物清理法第42條，公民營廢棄物清除處理機構許可管理辦法第25條,6000,2020-02-05,0,,,廢棄物清除處理機構,桃園市桃園區南門里漢中路一一四號二樓,崧橋資源再生有限公司,貴公司領有桃園市政府核發之廢棄物清除許可證(許可證號：105桃廢清字第0753-4號)，依廢棄物清理法第42條授權公民營廢棄物清除處理機構許可管理辦法第25條規定略以：「清除、處理機構設置之清除、處理技術員未能從事業務或離職時，該機構應依下列規定辦理：一、指定代理人並於十五日報請核發機關備查。...」，經查貴公司技術人員游琇閔君於108年10月31日離職，貴公司雖然於109年1月13日來函向桃園市政府辦理清除許可證變更申請（於108年11月7日另聘李郁馨君為技術人員），惟貴公司未於15日內前報請桃園市政府備查，核已違反前開規定。,,,,10,,53308154,桃園市桃園區南門里漢中路一一四號二樓,罰鍰新臺幣6000元整。處環境講習1小時整。,違反廢棄物清理法第42條及公民營廢棄物清除處理機構許可管理辦法第25條之規定，並依廢棄物清理法第55條第1款裁處。依環境教育法第23條第2款之規定裁處環境講習,,,H42A7177,不須改善,,罰鍰(非連續處罰),,無分期已繳清,否,否,
H5200322,陳世民畜牧場,桃園市,30-109-030005,2020-01-13,水污染防治法第7條第1項,6000,2020-03-03,0,,,水污染,桃園市新屋區深圳里一鄰深圳四之三號,陳世民畜牧場,台端之陳世民畜牧場領有本府核發之廢(污)水簡易排放許可文件(桃市環排許字第H0861-03號)，案經本府環境保護局(下稱本府環保局)於108年11月1日派員於放流口採樣檢測結果，懸浮固體：2860mg/L，未符合放流水標準(懸浮固體：150mg/L)，經本府環保局於108年12月4日以府環水字第1080300033號函限期於109年1月10日完成改善在案。嗣本府環保局於109年1月13日再次派員前往放流口採樣檢測結果，懸浮固體:152mg/L，仍未符合放流水標準(懸浮固體：150mg/L)，核已違反水污染防治法第7條第1項規定。,,,,10,,,桃園市新屋區深圳里文化路二段406巷88號,罰鍰新臺幣6000元整。限改日期：109年03月20日。處環境講習1小時整。,違反水污染防治法第7條第1項之規定，並依水污染防治法第40條第2項裁處。依環境教育法第23條第2款之規定裁處環境講習,2020-03-20,,H5200322,待改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,
G30097000651,易山營造有限公司,新北市,20-109-040006,2020-01-11,空氣污染防制法第32條第1項第2款,100000,2020-04-10,0,,,固定空污,宜蘭縣宜蘭市中山路五段一九七巷四一號一樓,易山營造有限公司-仟盛建設股份有限公司房屋拆除(108重拆字第103號),貴公司從事營建工程作業，惟未設置有效防制粒狀污染物逸散之設施，致引起塵土飛揚。,,,,08,,23790033,新北市三重區集美街235號,罰鍰新臺幣100000元整。處環境講習2小時整。,違反空氣污染防制法第32條第1項第2款暨空氣污染行為管制執行準則第7條第7款規定，爰依空氣污染防制法第67條第1項後段規定裁處。依環境教育法第23條第2款之規定裁處環境講習,,,F02B8437,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,是,否,
H4216880,利晉工程股份有限公司,臺北市,22-109-020043,2020-01-11,噪音管制法第9條第1項第4款，噪音管制標準第6條,36000,2020-02-05,0,,,噪音污染,桃園市桃園區玉山里育群街四三之一號,利晉工程股份有限公司-107建字第0003號新建工程,"營建工程- 噪音(20Hz至20kHz)超過管制標準。(測量值：71.4分貝、管制標準值：67分貝)(工程名稱:政治大學公共行政及企業管理教育中心新建統包工程,建造執造:107建字第0003號)",,,,01,,43131208,臺北市大安區金華街183巷20-3號旁,罰鍰新臺幣36000元整。處環境講習4小時整。,違反噪音管制法第9條第1項第4款及噪音管制標準第6條之規定，並依噪音管制法第24條第1項第3款裁處。依環境教育法第23條第2款之規定裁處環境講習,,,A35C6400,不須改善,,罰鍰(非連續處罰),,無分期已繳清,否,否,
J59A5193,金城環境有限公司,新竹市,44-109-030020,2020-01-10,廢棄物清理法第36條第1項，廢棄物清理法第52條,6000,2020-03-30,0,,,廢棄物清除處理機構,新竹縣湖口鄉鳳凰村大勇路三巷二八號,金城環境有限公司,該公司徐金德君於109年1月10日駕駛車號539-TY清除車輛清除廢棄物進入本市垃圾焚化廠處理，經本局稽查發現該車未申報合併清除毓暉實業股份有限公司富岡廠所產廢塑膠混合物廢棄物進廠。,,,,04,,53166681,新竹市海濱路240號,罰鍰新臺幣6000元整。處環境講習1小時整。,違反廢棄物清理法第36條第1項及廢棄物清理法第52條之規定，並依廢棄物清理法第52條裁處。依環境教育法第23條第2款之規定裁處環境講習,,,J59A5193,不須改善,,罰鍰(非連續處罰),,無分期已繳清,否,否,
Q74A0183,富源畜牧場三場,嘉義縣,41-109-020015,2020-01-10,廢棄物清理法第27條第2款,1200,2020-02-12,0,,,一般廢棄物,嘉義縣義竹鄉埤前村四之五號,富源畜牧場三場,台端於本縣義竹鄉埤前村三腳貓4之5號富源畜牧場三場，經本局109年1月10日前往稽查，見鄰近農地及溝渠有雞毛、雞糞殘留情形，已違反廢棄物清理法第27條第1項第2款之規定，「污染地面、池溏、水溝、牆壁、樑柱、電桿、樹木、道路、橋樑或其他土地定著物。」,,,,17,,,嘉義縣義竹鄉埤前村三腳貓4之5號,罰鍰新臺幣1200元整。限改日期：109年02月29日。,違反廢棄物清理法第27條第2款之規定，並依廢棄物清理法第50條第3款裁處。,2020-02-29,,Q74A0183,待改善,,罰鍰(非連續處罰),,無分期已繳清,否,否,
